Name,Price,Rating,Release,Follows,Online,Peak,Genre
Hero's Adventure - Calamity in PenglaiDLC,Free,85.92%,Jan 2025,—,—,—,Turn-Based-Strategy
Choice of Life: Wild Islands,$6.99,85.88%,Sep 2024,834,0,81,Turn-Based-Strategy
Tactical Monsters Rumble Arena,—,85.85%,Feb 2018,"9,365",0,"1,283",Turn-Based-Strategy
"Warhammer 40,000: Rogue Trader - Void ShadowsDLC",$17.99,85.83%,Sep 2024,—,—,—,Turn-Based-Strategy
Low Magic Age,$5.99,85.82%,Jan 2017,"20,901",44,675,Turn-Based-Strategy
Worms Ultimate Mayhem,$2.24,85.82%,Sep 2011,"13,020",114,786,Turn-Based-Strategy
Moonsigil Atlas DemoDemo,Free,85.79%,May 2025,—,6,102,Turn-Based-Strategy
Keen: One Girl Army,$4.99,85.78%,Jun 2020,"1,086",0,17,Turn-Based-Strategy
Arashi Gaiden,$9.99,85.76%,Jul 2025,781,0,23,Turn-Based-Strategy
XCOM: Enemy WithinDLC,$29.99,85.75%,Nov 2013,—,—,—,Turn-Based-Strategy
皇帝游戏：天下-皇游天下,$8.99,85.71%,May 2025,272,0,36,Turn-Based-Strategy
Nexus 5X,$14.99,85.68%,Apr 2024,"8,225",2,266,Turn-Based-Strategy
Exorcism Agency,$11.69,85.66%,Aug 2025,"1,326",6,291,Turn-Based-Strategy
Skogdal,$19.99,85.66%,Apr 2025,487,3,33,Turn-Based-Strategy
TerraScape,$8.99,85.65%,Jul 2024,"20,953",29,"1,627",Turn-Based-Strategy
The Hundred Line -Last Defense Academy-,$59.99,85.63%,Apr 2025,"23,974",250,"10,026",Turn-Based-Strategy
巴哈姆特1-REMAKE(BAHAMUT1-REMAKE),$9.99,85.59%,Jan 2025,345,3,164,Turn-Based-Strategy
LUNAR Remastered Collection,$49.99,85.58%,Apr 2025,"10,994",6,"1,083",Turn-Based-Strategy
Caves of Qud - Pets of Harvest DawnDLC,$4.99,85.55%,Dec 2024,—,—,—,Turn-Based-Strategy
Wanna Survive,$11.99,85.53%,Aug 2019,"1,555",0,51,Turn-Based-Strategy
Arcane Eats DemoDemo,Free,85.52%,Nov 2025,—,9,801,Turn-Based-Strategy
小小侠客模拟器,$2.99,85.50%,Sep 2025,"2,317",16,550,Turn-Based-Strategy
"Warhammer 40,000: Rogue Trader",$49.99,85.47%,Dec 2023,"126,836","5,564","45,405",Turn-Based-Strategy
60 Parsecs!,$4.99,85.47%,Sep 2018,"18,206",50,727,Turn-Based-Strategy
Dice With Death,$13.99,85.44%,May 2025,"1,796",8,322,Turn-Based-Strategy
Dice Player One,$14.99,85.44%,Sep 2024,"1,695",3,540,Turn-Based-Strategy
Expeditions: Rome,$44.99,85.43%,Jan 2022,"46,714",126,"9,765",Turn-Based-Strategy
巅峰骑士团,$5.99,85.43%,Aug 2019,"1,538",2,87,Turn-Based-Strategy
Flashpoint Campaigns: Cold War,$49.99,85.42%,Nov 2025,713,44,81,Turn-Based-Strategy
Morphblade,$4.99,85.41%,Mar 2017,"1,181",3,153,Turn-Based-Strategy
Strategic Command: World War I,$15.99,85.38%,Dec 2019,"2,736",51,145,Turn-Based-Strategy
Conquest of Elysium 5,$29.99,85.37%,Aug 2021,"7,894",273,"1,179",Turn-Based-Strategy
Hadean Tactics,$19.99,85.35%,Aug 2023,"10,851",15,"2,045",Turn-Based-Strategy
Doodle Empires,$6.99,85.35%,May 2025,"2,821",145,181,Turn-Based-Strategy
Bad Bitch Blasters,$2.99,85.35%,Oct 2025,126,1,10,Turn-Based-Strategy
Gary Grigsby's War in the East 2,$79.99,85.32%,Dec 2021,"3,894",65,128,Turn-Based-Strategy
RACCOIN: Coin Pusher Roguelike DemoDemo,Free,85.31%,Nov 2025,—,590,"3,630",Turn-Based-Strategy
Esports Godfather Origin,—,85.27%,Jan 2024,"1,243",0,598,Turn-Based-Strategy
Choice of Life: Middle Ages,$4.99,85.26%,Nov 2020,"1,956",2,96,Turn-Based-Strategy
Fell Seal: Arbiter's Mark,$29.99,85.24%,Apr 2019,"36,931",43,"1,791",Turn-Based-Strategy
Winnie's Hole DemoDemo,Free,85.23%,Sep 2024,—,1,100,Turn-Based-Strategy
Nordhold,$19.99,85.21%,Mar 2025,"17,040",263,"5,447",Turn-Based-Strategy
SUPER ROBOT WARS X,—,85.19%,Jan 2020,"11,978",21,852,Turn-Based-Strategy
X-COM: Terror From the Deep,$4.99,85.19%,Apr 1995,"3,244",24,126,Turn-Based-Strategy
Rack and Slay,$5.99,85.18%,May 2024,"2,108",2,177,Turn-Based-Strategy
Turnbound DemoDemo,Free,85.17%,Sep 2025,—,43,"1,341",Turn-Based-Strategy
Farlanders: Prologue,Free,85.15%,May 2021,"1,478",0,191,Turn-Based-Strategy
Spinny Dungeon DemoDemo,Free,85.12%,Jun 2025,—,2,77,Turn-Based-Strategy
Numeral Strike DemoDemo,Free,85.12%,Jul 2025,—,1,21,Turn-Based-Strategy
Terra Nil,$9.99,85.11%,Mar 2023,"81,700",256,"5,916",Turn-Based-Strategy
"Warhammer 40,000: Battlesector",$39.99,85.11%,Jul 2021,"46,092",172,"2,598",Turn-Based-Strategy
Sid Meier's Alpha Centauri™ Planetary Pack,$2.49,85.11%,Mar 2024,"1,898",46,282,Turn-Based-Strategy
The Cyclist: Tactics,$17.99,85.11%,Jul 2021,661,2,55,Turn-Based-Strategy
Vinecard,$9.99,85.11%,May 2025,233,0,23,Turn-Based-Strategy
Terraformers,$19.99,85.09%,Mar 2023,"31,038",109,"1,853",Turn-Based-Strategy
Sid Meier’s Civilization® VI,$59.99,85.06%,Oct 2016,"801,455","27,857","162,657",Turn-Based-Strategy
Islets Defense,$9.99,85.05%,Jun 2025,856,1,67,Turn-Based-Strategy
GearCity,$19.99,85.04%,Jan 2022,"8,315",18,289,Turn-Based-Strategy
英雄群侠传,$3.99,85.03%,Jun 2019,889,1,16,Turn-Based-Strategy
Starless Abyss DemoDemo,Free,85.02%,Feb 2025,—,1,115,Turn-Based-Strategy
FAREWELL SEN,Free,84.98%,Oct 2022,264,0,21,Turn-Based-Strategy
Islets Defense DemoDemo,Free,84.98%,Nov 2024,—,0,33,Turn-Based-Strategy
Fadedlands: The Reckless Squad,$5.99,84.95%,Aug 2025,316,0,26,Turn-Based-Strategy
The Cuniculus of Paradise,$16.99,84.92%,Oct 2025,"1,035",3,71,Turn-Based-Strategy
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,$34.99,84.90%,Sep 2020,"50,976",80,"4,878",Turn-Based-Strategy
Skulls of the Shogun,$9.99,84.90%,Jul 2013,"4,435",1,402,Turn-Based-Strategy
Emperor of the Fading Suns Enhanced,$9.99,84.90%,Apr 2025,"2,096",11,108,Turn-Based-Strategy
Quantum Protocol,$12.99,84.88%,Nov 2020,"3,282",1,94,Turn-Based-Strategy
Chessarama,$14.99,84.85%,Dec 2023,"1,895",0,42,Turn-Based-Strategy
Heroes of Might & Magic V,$2.49,84.84%,May 2006,"11,869",371,"1,720",Turn-Based-Strategy
Space Cats Tactics: Prologue,—,84.84%,Jan 2021,775,0,136,Turn-Based-Strategy
Dicefolk,$14.99,84.83%,Feb 2024,"6,103",3,"1,260",Turn-Based-Strategy
Worms Revolution,$2.24,84.82%,Oct 2012,"16,045",159,"7,770",Turn-Based-Strategy
Limbus Company,Free,84.79%,Feb 2023,"51,168","15,735","124,574",Turn-Based-Strategy
Section Six Requiem DemoDemo,Free,84.78%,Jun 2025,—,0,14,Turn-Based-Strategy
Winter Falling: Battle Tactics,$9.99,84.77%,Nov 2022,"4,538",2,68,Turn-Based-Strategy
그랑 엠파이어,Free,84.76%,Jan 2021,235,0,21,Turn-Based-Strategy
Robolife2 - Nova Duty,$14.99,84.70%,Mar 2023,"20,362",5,892,Turn-Based-Strategy
英雄群侠传II,$11.99,84.67%,Jul 2019,"2,675",4,77,Turn-Based-Strategy
Colony Ship: A Post-Earth Role Playing Game,$19.99,84.66%,Nov 2023,"46,993",50,"1,431",Turn-Based-Strategy
Ouroboros,$4.99,84.66%,Nov 2016,681,0,77,Turn-Based-Strategy
Mega Knockdown,$9.99,84.65%,Jul 2022,361,0,7,Turn-Based-Strategy
Metal Hunter DemoDemo,Free,84.65%,Feb 2025,—,1,68,Turn-Based-Strategy
Civilization IV®: Warlords,$4.99,84.64%,Jul 2006,"1,498",212,402,Turn-Based-Strategy
X-Angels,$10.99,84.63%,Jun 2024,"12,833",5,841,Turn-Based-Strategy
Maestro's Cold War 2,$7.99,84.63%,Apr 2025,974,7,27,Turn-Based-Strategy
Graphwar,Free,84.63%,Feb 2022,680,3,124,Turn-Based-Strategy
Salvo Shuffle,Free,84.63%,Aug 2024,98,0,26,Turn-Based-Strategy
Backpack Hero,$19.99,84.62%,Nov 2023,"32,507",219,"3,733",Turn-Based-Strategy
"Football, Tactics & Glory",$24.99,84.61%,Jun 2018,"11,744",70,"1,020",Turn-Based-Strategy
Command Deck,$14.99,84.60%,Sep 2025,462,3,22,Turn-Based-Strategy
がんばれ！受付嬢2 ～Stardust Liberate～,$3.99,84.60%,Dec 2024,206,0,50,Turn-Based-Strategy
Rogue Fable IV,$11.99,84.57%,Jan 2024,"1,214",27,85,Turn-Based-Strategy
Shin Megami Tensei III Nocturne HD Remaster,$14.99,84.55%,May 2021,"25,637",110,"1,906",Turn-Based-Strategy
Sorry We're Open,$7.99,84.55%,Feb 2023,884,0,19,Turn-Based-Strategy
Banner of the Maid,$16.99,84.54%,May 2019,"40,215",22,"3,737",Turn-Based-Strategy
LOOTPLOT,$6.99,84.53%,Sep 2025,677,3,190,Turn-Based-Strategy
Those Who Rule,$11.69,84.51%,Jan 2025,"7,326",27,205,Turn-Based-Strategy
Phantom Rose 2 Sapphire,$19.99,84.51%,Oct 2023,"4,426",0,288,Turn-Based-Strategy
Hive Blight DemoDemo,Free,84.51%,May 2025,—,2,38,Turn-Based-Strategy
Decktamer DemoDemo,Free,84.51%,Mar 2024,—,33,"1,022",Turn-Based-Strategy
Magic Tower & Maidens,—,84.50%,Feb 2023,675,0,61,Turn-Based-Strategy
Urtuk: The Desolation,$13.99,84.49%,Feb 2021,"25,057",21,949,Turn-Based-Strategy
Ascension to the Throne,$2.99,84.49%,Jan 2007,"1,234",5,36,Turn-Based-Strategy
SOVL: Fantasy Warfare,Free,84.48%,Jun 2023,"4,297",232,"1,533",Turn-Based-Strategy
真空战姬,$6.99,84.48%,Jul 2022,893,0,23,Turn-Based-Strategy
Table Tactics DemoDemo,Free,84.48%,Jul 2025,—,0,52,Turn-Based-Strategy
Project: AHNO's Ark,$12.99,84.46%,Sep 2024,"1,657",1,60,Turn-Based-Strategy
COPPER ODYSSEY,$4.99,84.46%,Jul 2021,229,0,5,Turn-Based-Strategy
Yarimono,$24.99,84.43%,Aug 2024,"45,465",65,"2,607",Turn-Based-Strategy
Militia,$5.99,84.41%,Dec 2015,733,0,83,Turn-Based-Strategy
Sculplings,$8.99,84.41%,Mar 2025,206,1,8,Turn-Based-Strategy
Rhapsody: A Musical Adventure,$19.99,84.40%,Aug 2022,"2,569",2,26,Turn-Based-Strategy
Pawnbarian,$9.99,84.37%,Sep 2021,"3,430",3,139,Turn-Based-Strategy
Kingsvein,$19.99,84.36%,Jan 2024,"3,497",2,255,Turn-Based-Strategy
Worms Reloaded,$2.99,84.35%,Aug 2010,"18,091",53,"7,814",Turn-Based-Strategy
Clue/Cluedo: Classic Edition,$16.99,84.33%,May 2018,"8,291",53,355,Turn-Based-Strategy
Trash of the Titans,$8.99,84.32%,May 2024,"2,381",0,60,Turn-Based-Strategy
Godless Tactics,$6.99,84.32%,May 2020,651,0,49,Turn-Based-Strategy
Herta's Chess Game,Free,84.32%,Aug 2024,466,0,47,Turn-Based-Strategy
Bearly Brave DemoDemo,Free,84.32%,Aug 2025,—,2,40,Turn-Based-Strategy
军团战棋Legion War,$9.99,84.31%,Jul 2021,"5,320",2,226,Turn-Based-Strategy
神树残响DLC扩展包 - 奴莱比岛之旅DLC,$4.99,84.31%,Oct 2025,—,—,—,Turn-Based-Strategy
Disgaea PC,$19.99,84.28%,Feb 2016,"40,699",61,"2,937",Turn-Based-Strategy
Disgaea 5 Complete,$39.99,84.28%,Oct 2018,"23,609",66,"2,191",Turn-Based-Strategy
Gary Grigsby's War in the East,$79.99,84.27%,Dec 2010,"8,036",19,150,Turn-Based-Strategy
50 years,$4.99,84.23%,May 2017,"1,378",1,391,Turn-Based-Strategy
Wizard Warfare,$5.59,84.22%,Dec 2019,633,0,10,Turn-Based-Strategy
Godzilla Voxel Wars,$14.99,84.20%,Oct 2023,956,1,23,Turn-Based-Strategy
Demeo,$39.99,84.19%,May 2021,"15,066",27,399,Turn-Based-Strategy
Xenonauts,$24.99,84.16%,Jun 2014,"30,901",47,"1,619",Turn-Based-Strategy
The Rookery,$9.99,84.16%,Sep 2024,360,0,49,Turn-Based-Strategy
Way Back Witness,$4.99,84.16%,May 2021,291,0,8,Turn-Based-Strategy
Paraside: Duality Unbound DemoDemo,Free,84.16%,Oct 2025,—,0,26,Turn-Based-Strategy
Eiyu*Senki – The World Conquest,$29.99,84.14%,Nov 2017,"8,707",3,152,Turn-Based-Strategy
Everdell,$19.99,84.14%,Jul 2022,"4,057",51,152,Turn-Based-Strategy
Iris and the Giant,$3.59,84.11%,Feb 2020,"4,272",2,242,Turn-Based-Strategy
Valkyria Chronicles 4 Complete Edition,$9.99,84.08%,Sep 2018,"55,318",68,"2,546",Turn-Based-Strategy
Luck & Loot,$7.99,84.08%,Aug 2025,866,1,54,Turn-Based-Strategy
Fantasy General,$2.39,84.08%,Sep 2021,740,14,21,Turn-Based-Strategy
Warriors of the Nile 2,$14.99,84.04%,Aug 2022,"3,373",14,"2,199",Turn-Based-Strategy
Solium Infernum,$39.99,84.02%,Feb 2024,"18,696",19,"1,115",Turn-Based-Strategy
Rule the Waves 3,$39.99,84.00%,May 2023,"7,138",63,812,Turn-Based-Strategy
Ekorella Vol 1,$6.99,84.00%,Jan 2025,253,0,6,Turn-Based-Strategy
Ozymandias: Bronze Age Empire Sim,$14.99,83.97%,Oct 2022,"9,047",18,"1,032",Turn-Based-Strategy
Bastard Bonds,$10.99,83.97%,Apr 2016,"7,964",4,376,Turn-Based-Strategy
The Fable: Manga Build Roguelike,$9.99,83.97%,Nov 2025,"1,496",5,176,Turn-Based-Strategy
Wolfstride,$14.99,83.96%,Dec 2021,"5,624",1,149,Turn-Based-Strategy
Buriedbornes - Dungeon RPG,Free,83.95%,Dec 2022,"2,898",6,993,Turn-Based-Strategy
Dragon Conqueror,$10.99,83.95%,Jul 2025,"1,454",7,177,Turn-Based-Strategy
Battle Academy 2: Eastern Front,$39.99,83.94%,Sep 2014,"3,111",6,161,Turn-Based-Strategy
Variables 2,$14.99,83.92%,Oct 2021,675,1,175,Turn-Based-Strategy
Coral Cove,Free,83.92%,Apr 2023,229,1,24,Turn-Based-Strategy
Inkbound,$29.99,83.90%,Apr 2024,"25,092",33,"3,229",Turn-Based-Strategy
WikiArena,$1.99,83.90%,Oct 2022,225,0,13,Turn-Based-Strategy
Age of Wonders Shadow Magic,$9.99,83.87%,Oct 2010,"2,944",30,123,Turn-Based-Strategy
Bonnie Bear Saves Frogtime DemoDemo,Free,83.85%,Jan 2025,—,1,26,Turn-Based-Strategy
SpellForce: Conquest of Eo - Demon ScourgeDLC,$12.99,83.85%,Feb 2024,—,—,—,Turn-Based-Strategy
Dungeon Scavenger,$7.99,83.82%,Aug 2019,495,0,19,Turn-Based-Strategy
Songs of Conquest,$29.99,83.81%,May 2024,"94,060",269,"4,192",Turn-Based-Strategy
Lost: Find,$3.99,83.81%,Dec 2021,"13,846",2,"1,853",Turn-Based-Strategy
SHOGUN: Total War™ - Collection,$9.99,83.79%,Jun 2000,"3,914",86,195,Turn-Based-Strategy
Parasite Black,$17.49,83.77%,Dec 2024,"6,080",37,369,Turn-Based-Strategy
Persona 3 Reload DemoDemo,Free,83.76%,Apr 2025,—,75,532,Turn-Based-Strategy
Eutolant Saga,$13.99,83.74%,Sep 2025,236,8,163,Turn-Based-Strategy
The Dungeon Beneath,$14.99,83.72%,Oct 2020,"3,255",12,280,Turn-Based-Strategy
Merchant of the Six Kingdoms,$14.99,83.72%,Jun 2023,"1,510",1,41,Turn-Based-Strategy
Witching Stone,$7.69,83.68%,Sep 2024,899,4,70,Turn-Based-Strategy
魔法迷域,$9.99,83.68%,Jun 2021,351,0,106,Turn-Based-Strategy
Super Robot Wars 30,$59.99,83.67%,Oct 2021,"39,247",66,"17,005",Turn-Based-Strategy
Silent Storm Gold Edition,$9.99,83.65%,Sep 2004,"7,754",11,207,Turn-Based-Strategy
Home,Free,83.65%,May 2025,393,0,4,Turn-Based-Strategy
The Use of Life,$19.99,83.64%,Nov 2025,"5,133",65,176,Turn-Based-Strategy
War of the Human Tanks - ALTeR,$12.99,83.64%,Feb 2015,"1,584",0,56,Turn-Based-Strategy
Heat Death,$14.99,83.63%,Jul 2022,771,0,32,Turn-Based-Strategy
Demonpact: Clarice,Free,83.61%,Jun 2020,207,0,7,Turn-Based-Strategy
Dokapon Kingdom: Connect,$49.99,83.60%,Sep 2023,"7,143",62,"1,469",Turn-Based-Strategy
Master of Piece: Prologue,Free,83.60%,Aug 2025,367,0,26,Turn-Based-Strategy
Cards & Tankards,Free,83.59%,May 2023,"1,204",10,57,Turn-Based-Strategy
1980,Free,83.58%,Aug 2020,774,0,61,Turn-Based-Strategy
Divine's Howl,$9.99,83.56%,Nov 2025,557,0,"2,527",Turn-Based-Strategy
X-COM: Apocalypse,$4.99,83.55%,Jul 1997,"2,059",15,111,Turn-Based-Strategy
Worms W.M.D,$4.49,83.53%,Aug 2016,"66,731",649,"4,767",Turn-Based-Strategy
Cardeneer,Free,83.53%,Nov 2023,296,1,70,Turn-Based-Strategy
Kingslayer: The First Assassin,$0.99,83.53%,Apr 2021,93,0,6,Turn-Based-Strategy
Barrel Roll DemoDemo,Free,83.53%,Oct 2025,—,1,20,Turn-Based-Strategy
Crawl Tactics,$19.99,83.52%,Dec 2022,"2,296",3,63,Turn-Based-Strategy
Niche - a genetics survival game,$17.99,83.51%,Sep 2016,"43,270",51,"1,046",Turn-Based-Strategy
Tournament Ark,Free,83.50%,Dec 2022,225,0,36,Turn-Based-Strategy
外兽祭·兽人们的冒险酒馆,Free,83.48%,Jul 2021,"1,267",0,40,Turn-Based-Strategy
Tennis Elbow Manager 2,$29.99,83.45%,Jun 2021,"1,708",2,90,Turn-Based-Strategy
That Time I Got Reincarnated as an Orc,$18.99,83.44%,Jul 2021,"4,559",1,235,Turn-Based-Strategy
Ascend From Nine Mountains,$14.99,83.44%,Oct 2025,452,33,89,Turn-Based-Strategy
Hunter's Moon: A Sovereign Syndicate Adventure,$17.99,83.42%,Nov 2025,"1,528",143,258,Turn-Based-Strategy
Dungeon Inn Prologue: The First Hustle,—,83.42%,Oct 2024,382,0,61,Turn-Based-Strategy
Master of Orion 1,$5.99,83.41%,Nov 1996,"1,675",58,101,Turn-Based-Strategy
Twilight Struggle,$9.99,83.37%,Apr 2016,"11,086",94,672,Turn-Based-Strategy
One-inch Tactics,$19.99,83.36%,May 2024,"1,315",0,86,Turn-Based-Strategy
Tsuro - The Game of The Path,$9.99,83.36%,Oct 2020,914,0,30,Turn-Based-Strategy
Runes of Pandemonium,Free,83.36%,Feb 2022,534,1,14,Turn-Based-Strategy
Screeps: World,$19.99,83.35%,Nov 2016,"34,546",50,359,Turn-Based-Strategy
Alpha League HD,Free,83.35%,Feb 2025,337,15,"10,252",Turn-Based-Strategy
Age of Fear 3: The Legend,$10.49,83.34%,Sep 2017,"2,721",0,21,Turn-Based-Strategy
FrostBound DemoDemo,Free,83.34%,May 2025,—,23,372,Turn-Based-Strategy
Kris and the City of Pleasure,$19.99,83.33%,Sep 2022,"2,016",0,38,Turn-Based-Strategy
Ash of Gods: The Way Prologue,—,83.33%,Mar 2023,"1,034",0,747,Turn-Based-Strategy
Searching For Rest,$5.99,83.33%,Jan 2024,292,0,27,Turn-Based-Strategy
Terraformers: First Steps on Mars,Free,83.32%,Oct 2021,"5,717",2,243,Turn-Based-Strategy
Conquest of Elysium 4,$24.99,83.31%,Nov 2015,"2,981",4,234,Turn-Based-Strategy
XCOM® 2,$59.99,83.30%,Feb 2016,"290,983","3,574","133,022",Turn-Based-Strategy
SpellForce: Conquest of Eo - Children of NorDLC,$12.99,83.30%,May 2025,—,—,—,Turn-Based-Strategy
Gomoku Let's Go,$2.99,83.29%,Jul 2021,"1,838",4,345,Turn-Based-Strategy
CHESS with LASERS,$11.99,83.27%,Sep 2021,521,0,11,Turn-Based-Strategy
Imaginytes,$14.99,83.27%,Jul 2025,203,0,15,Turn-Based-Strategy
Makai Agito,$9.99,83.23%,Mar 2025,534,0,13,Turn-Based-Strategy
Lost For Swords,$9.99,83.20%,Apr 2025,"1,463",2,545,Turn-Based-Strategy
Isle of Swaps,$14.99,83.20%,Sep 2024,"1,275",1,170,Turn-Based-Strategy
Monster Girls and the Mysterious Adventure Remastered Edition,$9.99,83.18%,Mar 2025,542,2,318,Turn-Based-Strategy
Relapse,$3.99,83.14%,Oct 2022,486,0,44,Turn-Based-Strategy
Eye of the Commando,$14.99,83.14%,Sep 2024,415,0,7,Turn-Based-Strategy
Magellania,$9.99,83.14%,Mar 2021,372,0,5,Turn-Based-Strategy
할 짓 없는 군주님,Free,83.14%,Feb 2024,59,0,7,Turn-Based-Strategy
DLC1-The Ancestors' BloodfeastDLC,$2.99,83.14%,Jul 2025,—,—,—,Turn-Based-Strategy
Beacon Patrol,$9.59,83.13%,Sep 2025,938,5,30,Turn-Based-Strategy
Age of Fear: The Undead King GOLD,$10.49,83.10%,Jun 2019,"3,892",0,18,Turn-Based-Strategy
Ignited Steel: Prologue,Free,83.10%,Oct 2022,"1,018",0,466,Turn-Based-Strategy
Mystic Vale,$12.99,83.08%,Jan 2019,"2,146",2,58,Turn-Based-Strategy
MENACE DemoDemo,Free,83.08%,Sep 2025,—,49,"3,925",Turn-Based-Strategy
Shadow Empire,$15.99,83.07%,Dec 2020,"13,673",90,608,Turn-Based-Strategy
Ticket to Ride: Classic Edition,—,83.07%,May 2012,"8,316",125,"2,164",Turn-Based-Strategy
Ctrl Alt Deal,$19.99,83.07%,Jul 2025,970,0,22,Turn-Based-Strategy
Sainthood,$9.99,83.07%,Nov 2024,461,0,9,Turn-Based-Strategy
Years of Division DemoDemo,Free,83.07%,Oct 2023,—,1,18,Turn-Based-Strategy
Master of Piece DemoDemo,Free,83.06%,Mar 2025,—,3,41,Turn-Based-Strategy
Thea: The Awakening,$9.99,83.05%,Nov 2015,"45,239",34,"1,742",Turn-Based-Strategy
Zet Zillions,$9.99,83.04%,May 2024,"3,633",1,370,Turn-Based-Strategy
Disciples II: Rise of the Elves,$5.99,83.03%,Jul 2006,"2,295",57,115,Turn-Based-Strategy
NITRO GEN OMEGA,$19.99,83.02%,Jun 2025,"6,672",6,124,Turn-Based-Strategy
Alvora Tactics,$9.99,83.01%,Jun 2017,758,0,16,Turn-Based-Strategy
Lost Oliver,$0.99,83.00%,Mar 2023,108,0,3,Turn-Based-Strategy
Our Dying World DemoDemo,Free,83.00%,Jun 2022,—,0,5,Turn-Based-Strategy
Strongest☆Angel Zerachiel!,$17.99,82.99%,Mar 2025,"2,205",3,84,Turn-Based-Strategy
Trials of Fire,$19.99,82.97%,Apr 2021,"17,867",14,"1,765",Turn-Based-Strategy
SpellRogue,$19.99,82.96%,Apr 2025,"10,743",43,"1,312",Turn-Based-Strategy
Border Pioneer,$14.99,82.96%,Feb 2025,"9,970",27,"4,834",Turn-Based-Strategy
Star Realms,Free,82.96%,Mar 2016,"3,838",78,233,Turn-Based-Strategy
Fuga: Melodies of Steel 3,$39.99,82.95%,May 2025,"2,660",3,193,Turn-Based-Strategy
ANIWARS: Call of the Void,$12.99,82.95%,Nov 2025,"1,057",7,49,Turn-Based-Strategy
Time Glitch,$2.99,82.95%,Jan 2024,197,0,6,Turn-Based-Strategy
Dawn of Corruption,Free,82.93%,May 2021,833,3,23,Turn-Based-Strategy
Reverse Crawl,$5.99,82.89%,Sep 2015,"2,375",0,164,Turn-Based-Strategy
Card Hunter,Free,82.86%,Jul 2015,"29,101",27,"5,800",Turn-Based-Strategy
Dimwood,$14.99,82.85%,Aug 2025,328,1,9,Turn-Based-Strategy
希望之光1：灵菌涅槃,$2.99,82.85%,May 2023,171,0,10,Turn-Based-Strategy
Snow • Fall,$4.99,82.85%,Aug 2025,170,0,17,Turn-Based-Strategy
Matching Meadows,$4.99,82.85%,Feb 2024,130,0,6,Turn-Based-Strategy
Mooselutions,$5.99,82.85%,Jan 2024,119,0,5,Turn-Based-Strategy
Underboard DemoDemo,Free,82.85%,Jan 2025,—,0,44,Turn-Based-Strategy
Looper Tactics,$10.99,82.84%,Aug 2023,"3,010",0,635,Turn-Based-Strategy
Howl,$9.99,82.84%,Nov 2023,"1,360",0,9,Turn-Based-Strategy
Yomi 2,$19.99,82.84%,Aug 2025,807,4,20,Turn-Based-Strategy
Obscure Chronicle of Dynasty,$2.99,82.84%,Jul 2023,251,1,10,Turn-Based-Strategy
"High Seas, High Profits!",$14.99,82.83%,Mar 2025,"2,277",2,50,Turn-Based-Strategy
Gobs and Gods,$11.99,82.83%,Jul 2024,602,0,13,Turn-Based-Strategy
Warlock - Master of the Arcane,$24.99,82.82%,May 2012,"6,117",49,"3,490",Turn-Based-Strategy
Warlords I + II,$3.59,82.82%,May 2024,273,14,27,Turn-Based-Strategy
Hero's Adventure: Road to Passion,$8.99,82.78%,Nov 2023,"95,138",667,"28,936",Turn-Based-Strategy
大千世界,$3.99,82.76%,Jul 2020,"2,825",18,"1,437",Turn-Based-Strategy
Forgetful Dictator,Free,82.76%,Sep 2019,475,0,32,Turn-Based-Strategy
A Gay Love Story About Gay Love,$0.99,82.75%,Sep 2020,429,2,17,Turn-Based-Strategy
Disgaea 4 Complete+,$39.99,82.74%,Sep 2020,"7,262",20,604,Turn-Based-Strategy
Wintermoor Tactics Club,$14.99,82.74%,May 2020,"4,158",0,66,Turn-Based-Strategy
Sword of the Stars: Complete Collection,$9.99,82.73%,Oct 2008,"2,598",20,"1,005",Turn-Based-Strategy
Revelatio,$10.99,82.71%,Oct 2024,722,0,35,Turn-Based-Strategy
Kevin's Path to Wizdom,$14.99,82.70%,Dec 2022,494,0,5,Turn-Based-Strategy
Dexterous: Time to Steal,$9.99,82.70%,Oct 2024,35,0,5,Turn-Based-Strategy
NET.CRAWL DemoDemo,Free,82.70%,Feb 2025,—,0,14,Turn-Based-Strategy
Battlestar Galactica Deadlock: The Broken AllianceDLC,—,82.70%,May 2018,—,—,—,Turn-Based-Strategy
FPS Chess,Free,82.67%,Jul 2022,"9,066",306,"3,142",Turn-Based-Strategy
Maliki : Poison Of The Past DemoDemo,Free,82.64%,Feb 2025,—,0,46,Turn-Based-Strategy
Crown Trick,$4.99,82.63%,Oct 2020,"23,951",10,"6,594",Turn-Based-Strategy
Vestaria Saga II: The Sacred Sword of Silvanister,$19.99,82.62%,Jul 2022,"5,023",0,157,Turn-Based-Strategy
Bellfortis,$19.99,82.61%,Jun 2025,"2,683",3,29,Turn-Based-Strategy
Total War: ROME II - Emperor Edition,$59.99,82.60%,Sep 2013,"160,005","5,567","118,240",Turn-Based-Strategy
Spirited Thief,$2.24,82.58%,Sep 2023,"1,746",1,23,Turn-Based-Strategy
Egypt: Old Kingdom,$3.74,82.56%,May 2018,"11,890",8,277,Turn-Based-Strategy
Magecraft: Spellbuilding,Free,82.56%,Sep 2025,148,4,37,Turn-Based-Strategy
Wilderplace,$12.99,82.55%,Sep 2022,205,0,5,Turn-Based-Strategy
TurnBreak,$7.99,82.55%,Aug 2025,193,0,10,Turn-Based-Strategy
