Name,Price,Rating,Release,Follows,Online,Peak,Genre
LABYRINTH OF TOUHOU - GENSOKYO AND THE HEAVEN-PIERCING TREE,$29.99,83.50%,Aug 2021,"3,169",7,413,Strategy-RPG
极速营救,$9.99,83.49%,Aug 2025,"4,264",3,"1,807",Strategy-RPG
Retale,$4.99,83.41%,Jul 2024,303,1,21,Strategy-RPG
Alpha League HD,Free,83.35%,Feb 2025,337,11,"10,252",Strategy-RPG
This Grand Life 2,$17.99,83.34%,Aug 2025,"3,074",9,380,Strategy-RPG
Age of Fear 3: The Legend,$10.49,83.34%,Sep 2017,"2,721",0,21,Strategy-RPG
SpellForce: Conquest of Eo - Children of NorDLC,$12.99,83.30%,May 2025,—,—,—,Strategy-RPG
Boat Crew,$24.99,83.29%,Aug 2022,"5,040",9,152,Strategy-RPG
Nocked! True Tales of Robin Hood,$19.99,83.28%,Jul 2019,656,0,15,Strategy-RPG
Time Break Chronicles,$9.74,83.22%,Sep 2020,"2,212",10,72,Strategy-RPG
How a Retired Strategist Saved the Country,$13.99,83.21%,May 2023,"4,031",3,251,Strategy-RPG
場外人生,$2.98,83.21%,Aug 2019,"1,105",0,36,Strategy-RPG
Magellania,$9.99,83.14%,Mar 2021,372,0,5,Strategy-RPG
White Bridge,$19.99,83.14%,Aug 2024,125,0,6,Strategy-RPG
할 짓 없는 군주님,Free,83.14%,Feb 2024,59,0,7,Strategy-RPG
Age of Fear: The Undead King GOLD,$10.49,83.10%,Jun 2019,"3,892",0,18,Strategy-RPG
Ignited Steel: Prologue,Free,83.10%,Oct 2022,"1,018",0,466,Strategy-RPG
Years of Division DemoDemo,Free,83.07%,Oct 2023,—,0,18,Strategy-RPG
Out of the Park Baseball 25,—,83.02%,Mar 2024,"2,313",240,"1,787",Strategy-RPG
Alvora Tactics,$9.99,83.01%,Jun 2017,758,0,16,Strategy-RPG
Fuga: Melodies of Steel 3,$39.99,82.95%,May 2025,"2,660",2,193,Strategy-RPG
Duck Life 4,$3.99,82.91%,Mar 2013,300,3,24,Strategy-RPG
Reverse Crawl,$5.99,82.89%,Sep 2015,"2,375",0,164,Strategy-RPG
希望之光1：灵菌涅槃,$2.99,82.85%,May 2023,171,0,10,Strategy-RPG
Underboard DemoDemo,Free,82.85%,Jan 2025,—,0,44,Strategy-RPG
Looper Tactics,$10.99,82.84%,Aug 2023,"3,010",0,635,Strategy-RPG
Obscure Chronicle of Dynasty,$2.99,82.84%,Jul 2023,251,0,10,Strategy-RPG
Gobs and Gods,$11.99,82.83%,Jul 2024,602,1,13,Strategy-RPG
Back to the Dawn - Supporter PackDLC,$5.99,82.83%,Jul 2025,—,—,—,Strategy-RPG
Escape The Mad Empire,$17.99,82.80%,Apr 2025,"9,159",6,305,Strategy-RPG
Underquest,$9.99,82.80%,Apr 2025,246,0,16,Strategy-RPG
Masquerada: Songs and Shadows,$19.99,82.79%,Sep 2016,"5,202",0,65,Strategy-RPG
Siegeturtle,$4.99,82.79%,Nov 2025,269,603,668,Strategy-RPG
大千世界,$3.99,82.76%,Jul 2020,"2,825",16,"1,437",Strategy-RPG
A Gay Love Story About Gay Love,$0.99,82.75%,Sep 2020,429,2,17,Strategy-RPG
Disgaea 4 Complete+,$39.99,82.74%,Sep 2020,"7,262",21,604,Strategy-RPG
Descent: Legends of the Dark,Free,82.74%,Aug 2021,"1,157",27,165,Strategy-RPG
