Name,Price,Rating,Release,Follows,Online,Peak,Genre
Kathy Rain 2: Soothsayer,$19.99,90.37%,May 2025,"5,732",13,330,Interactive-Fiction
流光易逝的夏末 - Fleeting Summer's End,$2.99,90.27%,Jan 2023,299,0,22,Interactive-Fiction
Lilith Wants to Buy Your Soul,Free,90.23%,Aug 2023,342,0,21,Interactive-Fiction
Killer Frequency,$24.99,90.21%,Jun 2023,"15,844",37,341,Interactive-Fiction
THE CORRIDOR,$1.99,90.21%,Dec 2020,"1,817",4,377,Interactive-Fiction
Buddy Simulator 1984,$9.99,90.20%,Feb 2021,"8,730",3,368,Interactive-Fiction
Once Upon a Jester,$14.99,90.20%,Nov 2022,864,0,26,Interactive-Fiction
Scarlet Hollow — Episode 1,—,90.16%,Sep 2020,"2,022",0,35,Interactive-Fiction
The Groom of Gallagher Mansion,$4.99,90.15%,Sep 2023,764,0,53,Interactive-Fiction
Wednesdays,$9.99,90.14%,Mar 2025,"1,472",53,582,Interactive-Fiction
Time Space Rebuild DemoDemo,Free,90.13%,Apr 2025,—,0,41,Interactive-Fiction
The Rise of the Golden Idol,$19.99,90.10%,Nov 2024,"10,024",88,"3,382",Interactive-Fiction
The Chrono Jotter,$11.99,90.10%,Aug 2021,"3,953",2,124,Interactive-Fiction
HABROMANIA DemoDemo,Free,90.09%,Oct 2025,—,25,954,Interactive-Fiction
Mosaique Neko Waifus 3,$1.49,90.08%,Aug 2020,"8,641",3,380,Interactive-Fiction
Undusted: Letters from the Past,$9.99,90.08%,Oct 2025,"3,638",28,221,Interactive-Fiction
Suzerain,$19.99,90.07%,Dec 2020,"22,967",212,"3,382",Interactive-Fiction
Love Begins With Goodbye,$15.99,90.07%,Aug 2025,"1,900",3,443,Interactive-Fiction
狂想！夏日盛宴,$6.99,90.07%,Nov 2025,252,0,173,Interactive-Fiction
Politics The Game,$9.99,90.06%,Oct 2025,"9,180",65,"2,991",Interactive-Fiction
Highway Blossoms,$12.99,90.05%,Jun 2016,"9,726",5,146,Interactive-Fiction
Open Sorcery,$3.99,90.05%,Feb 2017,"1,077",0,359,Interactive-Fiction
Goodnight Universe,$19.99,90.04%,Nov 2025,"4,725",15,239,Interactive-Fiction
MareQuest: An Interactive Tail,$4.99,90.02%,Sep 2023,434,0,27,Interactive-Fiction
Mandate Of Heaven,$12.89,90.01%,Nov 2025,"7,454","1,495","10,815",Interactive-Fiction
Citizen Sleeper,$19.99,89.94%,May 2022,"38,255",52,700,Interactive-Fiction
Matsuro Palette,$9.99,89.94%,Oct 2020,766,2,18,Interactive-Fiction
Tsuki ni Yorisou Otome no Sahou 2,$39.99,89.90%,May 2025,"1,962",6,290,Interactive-Fiction
The Advisor - Episode 1: Royal Pain,$2.99,89.86%,May 2021,349,0,10,Interactive-Fiction
