Name,Price,Rating,Release,Follows,Online,Peak,Genre
Himno,Free,88.18%,Apr 2019,"16,995",0,320,Action-Roguelike
BPM: BULLETS PER MINUTE,$19.99,88.17%,Sep 2020,"25,005",21,"1,874",Action-Roguelike
Risk of Rain Returns,$9.74,88.12%,Nov 2023,"53,505",272,"45,141",Action-Roguelike
KUNKUN League,$2.99,88.12%,Oct 2024,166,0,66,Action-Roguelike
Bone To Gather,Free,88.11%,Dec 2024,294,2,68,Action-Roguelike
Cultivation Story: Reincarnation,$9.99,88.02%,Jan 2023,"8,053",7,"1,626",Action-Roguelike
Little Noah: Scion of Paradise,$14.99,88.00%,Jun 2022,"11,348",5,"1,478",Action-Roguelike
Jotunnslayer: Hordes of Hel DemoDemo,Free,87.99%,Aug 2024,—,0,716,Action-Roguelike
UnderMine,$11.99,87.98%,Aug 2020,"43,540",92,"3,245",Action-Roguelike
Kitty's Last Adventure,$4.99,87.98%,Aug 2025,284,0,18,Action-Roguelike
20XX,$2.99,87.94%,Aug 2017,"22,129",10,712,Action-Roguelike
WAR RATS: The Rat em Up,$8.39,87.92%,Nov 2025,"1,785",38,149,Action-Roguelike
Rhythm Witch: Beat Death,$5.39,87.92%,May 2025,"1,759",3,592,Action-Roguelike
Cult of the Lamb: Sinful PackDLC,$4.99,87.92%,Jan 2024,—,—,—,Action-Roguelike
Boyfriend Dungeon,$19.99,87.88%,Aug 2021,"12,657",2,"1,087",Action-Roguelike
Chained Beasts DemoDemo,Free,87.87%,Nov 2025,—,264,691,Action-Roguelike
Vampire Survivors: Emergency MeetingDLC,$2.49,87.83%,Dec 2023,—,—,—,Action-Roguelike
Deep Rock Galactic: Survivor - Supporter PackDLC,$4.99,87.75%,Feb 2024,—,—,—,Action-Roguelike
BlazBlue Entropy Effect - Bullet Character PackDLC,$4.99,87.73%,Jun 2025,—,—,—,Action-Roguelike
UBERMOSH Vol.5,$0.49,87.71%,May 2017,562,148,"6,380",Action-Roguelike
Null Vector,$4.99,87.68%,May 2018,615,0,142,Action-Roguelike
VOID/BREAKER,$19.99,87.62%,Aug 2025,"17,516",50,"1,086",Action-Roguelike
Froggy's Battle,$1.99,87.58%,Jul 2023,682,2,38,Action-Roguelike
Blood Rush,$13.99,87.56%,Jun 2025,"1,533",1,76,Action-Roguelike
Gregory Horror Show: Soul of Roses,$16.99,87.56%,Nov 2024,567,0,42,Action-Roguelike
Sky Rogue,$19.99,87.55%,Aug 2017,"8,834",7,107,Action-Roguelike
YOHANE THE PARHELION -BLAZE in the DEEPBLUE-,$29.99,87.53%,Nov 2023,"6,775",1,743,Action-Roguelike
Masks of the Void: Origins,$14.99,87.46%,Oct 2025,479,0,44,Action-Roguelike
PAKO 2,$5.99,87.43%,Nov 2017,"1,684",0,20,Action-Roguelike
Super Raft Boat Classic,Free,87.42%,Feb 2021,"1,254",1,300,Action-Roguelike
Octogeddon,$8.88,87.39%,Feb 2018,"2,538",19,156,Action-Roguelike
