Name,Price,Rating,Release,Follows,Online,Peak,Genre
3D PUZZLE - Pirate Tavern,$199.99,74.53%,Sep 2024,28,0,2,God-Game
Towers and Powers,$16.99,74.53%,Dec 2023,72,0,4,God-Game
Green Again DemoDemo,Free,74.51%,Dec 2023,—,0,44,God-Game
Mutant Football League 2,$24.99,74.44%,May 2024,"1,083",3,29,God-Game
Temporian,$11.99,74.40%,Jul 2023,626,0,47,God-Game
Venture Towns,$8.99,74.36%,May 2022,979,2,84,God-Game
Creo God Simulator,$9.99,74.32%,Jan 2025,"1,747",1,82,God-Game
Doll Catching Simulator,Free,74.20%,Sep 2024,73,0,20,God-Game
R & P: Prologue,Free,74.20%,Jul 2023,459,0,17,God-Game
Keyboard Simulator,$3.99,74.19%,Jul 2025,29,2,8,God-Game
The Dunkers,$4.99,74.19%,Mar 2025,34,0,4,God-Game
许愿岛 Hope Isle DemoDemo,Free,74.19%,Oct 2024,—,0,11,God-Game
Ovivim pra Sua Stream,$9.99,74.19%,Mar 2023,62,0,8,God-Game
Kainga: Seeds of Civilization,$19.98,74.18%,Dec 2022,"10,206",2,238,God-Game
Hitler Loves Anime,$0.99,74.01%,Jan 2022,239,0,5,God-Game
Monkeys & Typewriters!,$2.99,74.00%,Oct 2024,84,0,4,God-Game
Stonehearth,$19.99,73.94%,Jul 2018,"127,076",79,"1,851",God-Game
Ink Reverie,$9.99,73.78%,Jul 2025,"1,361",1,297,God-Game
Water Physics Simulation,$8.99,73.64%,Oct 2021,176,1,8,God-Game
Dominions 3: The Awakening,$19.99,73.62%,Sep 2013,"2,132",0,109,God-Game
The Fermi Paradox,$18.99,73.60%,Jul 2021,"13,279",5,423,God-Game
Global Magnates: Shipping Tycoon,$12.99,73.57%,Sep 2025,"2,247",3,171,God-Game
chemistris,$4.99,73.45%,Jul 2023,269,0,7,God-Game
Gods Against Machines,$11.99,73.44%,Feb 2024,"1,451",0,92,God-Game
Didactic Jesus Game,$3.99,73.27%,Dec 2022,111,0,10,God-Game
Mini Moves: Among Stars,$0.99,73.27%,Dec 2020,35,0,3,God-Game
Gaia Maker DemoDemo,Free,73.26%,Jul 2025,—,0,8,God-Game
Fish Game - Asia Fish Pack 1DLC,$5.99,73.26%,Feb 2025,—,—,—,God-Game
Fill Multicolor,$2.99,73.26%,Nov 2024,13,0,2,God-Game
