Name,Price,Rating,Release,Follows,Online,Peak,Genre
Mareld,$4.19,82.41%,May 2024,"1,062",1,199,Card-Game
The Specter's Desire,$19.99,82.41%,May 2024,53,2,15,Card-Game
Dogpile DemoDemo,Free,82.41%,Sep 2025,—,11,51,Card-Game
Ragnar's Chinese Memory Game,$5.99,82.39%,Aug 2020,74,0,5,Card-Game
SIRE,$4.99,82.39%,Oct 2025,51,0,4,Card-Game
Archon Soul DemoDemo,Free,82.39%,Aug 2025,—,3,26,Card-Game
天外武林 (Traveler of Wuxia),$24.99,82.38%,Jan 2023,"8,157",8,"5,874",Card-Game
Phobies,Free,82.33%,Mar 2022,"1,579",60,470,Card-Game
Dark Lord Leona,$8.09,82.30%,Nov 2025,"1,803",4,57,Card-Game
Roll for the Galaxy,$14.99,82.28%,Aug 2020,800,1,45,Card-Game
Concrete Jungle,$6.99,82.26%,Sep 2015,"2,955",2,130,Card-Game
Madcap Mosaic,$6.99,82.23%,Aug 2022,199,0,25,Card-Game
Spirit Island - Horizons of Spirit IslandDLC,$8.99,82.22%,Jun 2023,—,—,—,Card-Game
Doll Explorer,$6.99,82.19%,Aug 2023,723,0,78,Card-Game
Dawnmaker,$14.99,82.14%,Jul 2024,"1,353",0,40,Card-Game
Placid Plastic Deck - A Quiet Quest DemoDemo,Free,82.12%,Jul 2025,—,0,43,Card-Game
BOOK OF HOURS,$24.99,82.10%,Aug 2023,"27,298",238,"2,892",Card-Game
Deadly Heart Gambit,$6.99,82.09%,Mar 2025,296,0,16,Card-Game
Paperback Adventures,$14.99,82.07%,Jan 2023,659,1,22,Card-Game
White Night Dream,$0.99,82.05%,Jun 2023,845,0,118,Card-Game
